 	Area	X	Y
975	5	1228.500	661.500
976	4	1299.250	661.250
977	22	2038.182	663.136
978	11	1125.500	662.682
979	4	1047	663.750
980	199	1083.204	673.535
981	14	786.571	665.857
982	14	1063.214	665.643
983	5	1098.100	664.700
984	37	754.257	667.932
985	5	1117.300	665.100
986	17	1525.912	666.853
987	18	638.389	667.444
988	6	1238.333	666.500
989	20	1712.950	667.750
990	15	466.367	668.033
991	12	832.083	668.667
992	7	1070.929	667.929
993	31	1751.081	668.952
994	40	37.700	671.350
995	5	1055.300	668.700
996	14	1103.357	670.286
997	45	546.078	673.256
998	25	1222.340	672.300
999	30	46.333	673.500
1000	26	256.115	674.538
1001	7	1100.500	673.500
1002	7	1115.071	673.786
1003	5	1120.300	672.500
1004	37	2018.878	675.230
1005	45	464.478	676.322
1006	26	1046.192	674.769
1007	4	1107	673
1008	10	1567.100	674.200
1009	33	609.682	676.015
1010	7	1108.786	674.929
1011	30	1695	677.200
1012	17	693.265	677.029
1013	6	874.333	676.500
1014	4	1064	679
1015	13	1090.731	680.115
1016	78	1145.615	682.744
1017	32	1109	681.594
1018	5	1380.100	679.700
1019	22	1479.636	681.182
1020	16	147.375	681.625
1021	4	790	680
1022	4	1162	679.750
1023	39	1873.141	682.833
1024	26	127.577	682.923
1025	5	194.500	681.500
1026	5	1066.700	681.300
1027	4	1126.250	681.250
1028	22	1666.591	683.455
1029	29	769.914	684.362
1030	10	1164.600	683.600
1031	23	1638.891	683.457
1032	6	1078.833	684.667
1033	33	1529.803	686.621
1034	25	1774.900	685.780
1035	32	1927.281	686.844
1036	7	1150.214	687.214
1037	62	1300.452	691.613
1038	31	982.919	688.694
1039	7	349.500	690.214
1040	38	677.421	692.868
1041	24	1597.917	691.542
1042	25	367.100	692.540
1043	32	858.562	695.062
1044	25	380.500	697.060
1045	4	957.750	695.250
1046	28	1680.786	697.679
1047	7	1147.929	697.500
1048	13	1151.654	699.577
1049	35	921.471	701.271
1050	36	1075.556	701.889
1051	30	273.067	702.467
1052	43	565.988	703.523
1053	6	1126.333	700.333
1054	7	75.643	702.071
1055	40	183.200	703.725
1056	16	254.562	702.562
1057	12	1155.333	704
1058	5	1132.500	702.700
1059	21	1758.500	704.690
1060	24	673.167	706.125
1061	10	1126.400	705.800
1062	4	1254.500	705
1063	28	1389.821	706.286
1064	20	1844.450	706.700
1065	30	870.500	709.467
1066	5	1134.900	707.100
1067	12	1120.750	710.583
1068	33	1421.955	710.682
1069	29	1637.500	712.362
1070	26	975.731	712.885
1071	4	1252	712
1072	17	460.676	713.559
1073	12	853.417	713.167
1074	26	1380.385	714.423
1075	30	2016.267	715.133
1076	36	392.667	718
1077	4	1246.750	715
1078	17	1487.853	716.735
1079	27	738.722	718.019
1080	7	1249.786	717.071
1081	13	1439.115	717.885
1082	4	144.750	718.500
1083	12	295.917	719
1084	32	1715.469	720.219
1085	28	835.750	721
1086	32	643	724.406
1087	39	303.346	725.449
1088	32	1604.406	726.125
1089	7	1784.071	723.357
1090	33	706.470	727.015
1091	16	1853.688	726.875
1092	34	510.324	729.029
1093	8	892.625	727
1094	39	1068.654	729.141
1095	42	1511.738	728.690
1096	15	2.900	727.633
1097	40	1560.225	729.700
1098	19	1898.184	728.974
1099	28	1920.714	729.929
1100	18	1045.111	730.556
1101	33	52.652	732.773
1102	13	1939.962	730.731
1103	13	76.269	732.346
1104	27	815.463	733.611
1105	21	1986.310	732.643
1106	4	1125.250	732.250
1107	7	1250.214	732.500
1108	16	1377.188	734
1109	36	463.167	735.444
1110	14	1974.143	734.929
1111	34	890.059	736.588
1112	5	1130.500	734.300
1113	28	782.107	738.536
1114	31	1420.726	738.500
1115	39	1837.808	738.628
1116	32	2044.781	738.219
1117	4	1313	737.250
1118	4	1271.500	739
1119	25	656.020	742.020
1120	7	1131.500	741.786
