 	Area	X	Y
781	20	1595.600	563.150
782	41	1315.817	565.305
783	23	623.152	565.761
784	33	1055.652	566.621
785	36	1508.722	567.889
786	22	1565.591	566.636
787	22	1354.545	567.227
788	42	1971.643	568.738
789	28	438.607	568.714
790	41	1108.037	571.012
791	11	318.136	570.045
792	19	1387.553	570.658
793	25	1764.300	570.660
794	8	807	570.500
795	15	1227.367	571.967
796	20	1844.650	571.850
797	34	742.441	574.676
798	12	2018.583	572.917
799	6	2030.500	573.333
800	23	1676.717	575.413
801	5	761.300	575.300
802	11	1085.409	575.864
803	5	1312.500	575.500
804	18	1333.944	576.667
805	28	493.143	577.857
806	44	604.227	578.795
807	32	1660.125	579.469
808	4	571.250	578.250
809	31	227.919	581.952
810	32	484.875	582.312
811	52	1405.846	584.462
812	17	677.324	583.912
813	30	1476.833	584.200
814	4	1903.500	581.750
815	26	145.115	585.154
816	10	492.100	584.100
817	29	1042.500	586.224
818	44	311.432	588.023
819	21	432.262	586.214
820	33	944.348	588.318
821	28	1543.607	586.857
822	31	2013.919	587.081
823	39	118.756	588.474
824	17	1223.794	587.676
825	15	1728.833	588.300
826	28	588.321	589.929
827	11	1196.500	588.955
828	12	1906.250	589.333
829	17	984.382	589.912
830	37	1253.446	591.635
831	34	879.059	593.235
832	27	1780.241	593.944
833	34	107.029	595.206
834	24	726.792	595.542
835	18	1510.611	594.444
836	18	250.222	597.056
837	12	614.167	595.750
838	11	1332.318	596.318
839	42	1616.571	598.333
840	51	1273.853	599.696
841	25	399.220	599.100
842	4	1798	597
843	33	353.076	600.288
844	6	1119.500	598.333
845	24	890.083	601
846	11	1494.318	601.227
847	21	527.690	602.976
848	15	1444.367	602.033
849	23	755.761	605.413
850	27	846.315	605.315
851	4	1291	603.750
852	30	212	605.900
853	40	1742.675	606.975
854	31	685.952	608.145
855	26	826.462	607.808
856	34	1691.853	608.441
857	24	1314.625	609.708
858	16	421.750	609.688
859	37	1006.176	610.689
860	41	1912.183	610.720
861	12	1878.833	610.417
862	22	728.955	612.273
863	10	1599.900	612.800
864	4	156.500	613
865	11270	1306.922	737.222
866	16	1190.938	615.375
867	32	455.750	617.438
868	37	1177.176	618.419
869	15	815.033	617.367
870	13	1111.038	617.346
871	35	931.757	619.414
872	16	592	619
873	6	859.833	619.667
874	25	1499.420	620.860
875	34	744.176	623
876	20	1439.950	621.650
877	38	1839.763	622.921
878	14	445.214	623
879	16	1006.438	624
880	23	1119.413	623.717
881	4	1274	621.750
882	39	1775.962	625.090
883	31	629.984	626.887
884	6	1533.667	624.333
885	28	1482.571	627.429
886	10	1721.900	626.200
887	27	2020.093	626.759
888	30	414.567	627.833
889	48	1363.667	629.917
890	6	1271.833	628.667
891	19	1557.816	628.237
892	22	443.727	630.364
893	22	1460.409	630
894	23	2032.239	629.674
895	6	485.333	629.833
896	4	1655	629
897	38	339.026	632.632
898	15	1729.367	630.967
899	27	173.648	633.907
900	20	215.500	632.600
901	14	599	633.214
902	13	1157.038	635.577
903	4	1815.750	634.750
904	23	1980.500	636.326
905	44	1686.727	637.932
906	34	1847.676	637.235
907	8	1130.750	637
908	39	895.577	639.756
909	30	1106.967	639.733
910	37	1580.554	639.365
911	38	1028.316	641.132
912	9	573.500	641.500
913	13	1311.731	644.269
914	41	848.183	644.695
915	21	1077.548	644.262
916	22	253.818	644.955
917	48	1222.104	646.229
918	23	158.326	645.891
919	18	1056.889	645.167
920	31	125.177	647.661
921	31	589.565	647.661
922	32	658.281	647.781
923	12	748.500	647.500
924	18	1608	647.333
925	30	499.733	649.300
926	5	1326.500	648.300
927	33	214.833	649.985
928	6	1316.667	648.500
929	30	424.200	652.300
930	44	536.364	653.091
931	15	102.300	651.833
932	25	184.460	653.100
933	7	884.071	651.214
934	33	63.015	654.682
935	7	1324.643	653.357
936	5	1316.900	655.500
937	6	1338.667	655.167
938	8	613.250	655.750
